tb_defenses_3_desc;In addition the the reinforced gate, slits in the walls for archers have been added.;;;;;;;;;;;;;x
tb_defenses_4;Crenulations;;;;;;;;;;;;;x
tb_defenses_4_desc;Crenulations are built, expanding on the archer slits.;;;;;;;;;;;;;x
tb_defenses_5;Small Towers;;;;;;;;;;;;;x
tb_defenses_5_desc;In addition the the reinforced gate and crenulations, 2 small towers have been added to the gate.;;;;;;;;;;;;;x
tb_defenses_6;Towers;;;;;;;;;;;;;x
tb_defenses_6_desc;In addition the the reinforced gate and crenulations, the small towers have been expanded upon.;;;;;;;;;;;;;x
tb_defenses_7;Small Traps;;;;;;;;;;;;;x
tb_defenses_7_desc;In addition the the reinforced gate, crenulations, and towers, the outer grounds have been laced with small traps.;;;;;;;;;;;;;x
tb_defenses_8;Siege Structures;;;;;;;;;;;;;x
tb_defenses_8_desc;In addition the the reinforced gate, crenulations, towers, and traps, the outer grounds have been configured with large siege structures.;;;;;;;;;;;;;x
tb_defenses_9;Moat & Drawbridge;;;;;;;;;;;;;x
tb_defenses_9_desc;In addition the the reinforced gate, crenulations, towers, traps, and seige structures, a moat and draw bridge have been constructed.;;;;;;;;;;;;;x
tb_defenses_10;Expert Stonecrafted Defenses;;;;;;;;;;;;;x
tb_defenses_10_desc;The reinforced gate, crenulations, towers, traps, and seige structures, moat, and draw bridge have all been expertly crafted by Dwarves.;;;;;;;;;;;;;x
tb_defenses_11;Impenetrable Mountain;;;;;;;;;;;;;x
tb_defenses_11_desc;The mountain has been locked down by master Dwarven engineers, not even 20 good men could take it.;;;;;;;;;;;;;x
tb_recruit_post_1;Tiny Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_1_desc;A tiny Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_recruit_post_2;Small Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_2_desc;A small Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_recruit_post_3;Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_3_desc;A Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_recruit_post_4;Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_4_desc;A Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_recruit_post_5;Large Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_5_desc;A large Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_recruit_post_6;Large Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_6_desc;A large Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_recruit_post_7;Full Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_7_desc;A full Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_recruit_post_8;Full Recruit Post;;;;;;;;;;;;;x
tb_recruit_post_8_desc;A full Recruit Post to call up some levies.;;;;;;;;;;;;;x
tb_barracks_1;Tiny Barracks;;;;;;;;;;;;;x
tb_barracks_1_desc;A loose collection of buildings used to house troops in preparation for war, as well as for training purposes.;;;;;;;;;;;;;x
tb_barracks_2;Tiny Barracks;;;;;;;;;;;;;x
tb_barracks_2_desc;A loose collection of buildings used to house troops in preparation for war, as well as for training purposes.;;;;;;;;;;;;;x
tb_barracks_3;Small Barracks;;;;;;;;;;;;;x
tb_barracks_3_desc;The loose collection of buildings has been expanded to incorporate more troops.;;;;;;;;;;;;;x
tb_barracks_4;Small Barracks;;;;;;;;;;;;;x
tb_barracks_4_desc;The loose collection of buildings has been expanded to incorporate more troops.;;;;;;;;;;;;;x
tb_barracks_5;Barracks;;;;;;;;;;;;;x
tb_barracks_5_desc;The loose, and formerly haphazard buildings have been upgraded into a tight series of buildings, and the troops stay here longer, training even during times of peace.;;;;;;;;;;;;;x
tb_barracks_6;Barracks;;;;;;;;;;;;;x
tb_barracks_6_desc;The loose, and formerly haphazard buildings have been upgraded into a tight series of buildings, and the troops stay here longer, training even during times of peace.;;;;;;;;;;;;;x
tb_barracks_7;Large Barracks;;;;;;;;;;;;;x
tb_barracks_7_desc;Further upgrades made to the small but well built structures have made this barracks into a small fortress, complete with its own defenses and walls, drawing even more troops to the site.;;;;;;;;;;;;;x
tb_barracks_8;Large Barracks;;;;;;;;;;;;;x
tb_barracks_8_desc;Further upgrades made to the small but well built structures have made this barracks into a small fortress, complete with its own defenses and walls, drawing even more troops to the site.;;;;;;;;;;;;;x
tb_barracks_9;Full Barracks;;;;;;;;;;;;;x
tb_barracks_9_desc;The series of buildings housing troops has become a large fortress complete with thick walls and holding hundreds of troops.;;;;;;;;;;;;;x
tb_bowyer_1;Tiny Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_1_desc;A tiny enclosed area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_2;Tiny Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_2_desc;A tiny enclosed area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_3;Small Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_3_desc;A small enclosed area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_4;Small Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_4_desc;A small enclosed area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_5;Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_5_desc;An open area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_6;Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_6_desc;An open area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_7;Large Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_7_desc;A large open area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_8;Large Bowyer and Practice Range;;;;;;;;;;;;;x
tb_bowyer_8_desc;A large open area where bows are made and archers practice.;;;;;;;;;;;;;x
tb_bowyer_9;Archer Training Grounds;;;;;;;;;;;x
tb_bowyer_9_desc;An extremely large open area where bows are made and hundreds of archers practice.;;;;;;;;;;;x
tb_bowyer_10;Archery District;;;;;;;;;;;x
tb_bowyer_10_desc;An whole district dedicated to Archery pursuits, where bows are made and hundreds of archers practice.;;;;;;;;;;;x
tb_bowyer_11;Elven Bowmen;;;;;;;;;;;x
tb_bowyer_11_desc;Elves are widely regarded as the best bowmen.;;;;;;;;;;;x
tb_bowyer_12;Elven Bow Specialists;;;;;;;;;;;x
tb_bowyer_12_desc;The Elves have dedicated themselves to Archery, they are the best of the best.;;;;;;;;;;;x
tb_stables_1;Tiny Stable;;;;;;;;;;;;;x
tb_stables_1_desc;A small building housing a few horses used for war.;;;;;;;;;;;;;x
tb_stables_2;Tiny Stable;;;;;;;;;;;;;x
tb_stables_2_desc;A small building housing a few horses used for war.;;;;;;;;;;;;;x
tb_stables_3;Small Stable;;;;;;;;;;;;;x
tb_stables_3_desc;A building housing horses used for war.;;;;;;;;;;;;;x
tb_stables_4;Small Stable;;;;;;;;;;;;;x
tb_stables_4_desc;A building housing horses used for war.;;;;;;;;;;;;;x
tb_stables_5;Stable;;;;;;;;;;;;;x
tb_stables_5_desc;A few buildings which house horses for war along with the weapons used by the horsemen.;;;;;;;;;;;;;x
tb_stables_6;Stable;;;;;;;;;;;;;x
tb_stables_6_desc;A few buildings which house horses for war along with the weapons used by the horsemen.;;;;;;;;;;;;;x
tb_stables_7;Large Stable;;;;;;;;;;;;;x
tb_stables_7_desc;A collection of buildings which house horses and help prepare horsemen for war.;;;;;;;;;;;;;x
tb_stables_8;Large Stable;;;;;;;;;;;;;x
tb_stables_8_desc;A collection of buildings which house horses and help prepare horsemen for war.;;;;;;;;;;;;;x
tb_stables_9;Stable Complex;;;;;;;;;;;;;x
tb_stables_9_desc;A large collection of buildings which house horses and help prepare horsemen for war, and which also offers quarters for the stable workers.;;;;;;;;;;;;;x
tb_ranches_1;Marked Horsegrounds;;;;;;;;;;;;;x
tb_ranches_1_desc;An area marked off for the care and training of horses.;;;;;;;;;;;;;x
tb_ranches_2;Roped Horsegrounds;;;;;;;;;;;;;x
tb_ranches_2_desc;A roped off area for the care and training of horses.;;;;;;;;;;;;;x
tb_ranches_3;Fenced Horsegrounds;;;;;;;;;;;;;x
tb_ranches_3_desc;A fenced off area for the care and training of a horse.;;;;;;;;;;;;;x
tb_ranches_4;Personal Stables;;;;;;;;;;;;;x
tb_ranches_4_desc;A building for housing and care of horses.;;;;;;;;;;;;;x
tb_ranches_5;Large Personal Stables;;;;;;;;;;;;;x
tb_ranches_5_desc;A large building for the housing and care of horses.;;;;;;;;;;;;;x
tb_ranches_6;Horse Barns;;;;;;;;;;;;;x
tb_ranches_6_desc;A barn with all the requirements for the basic care and housing of horses.;;;;;;;;;;;;;x
tb_ranches_7;Commune Barn;;;;;;;;;;;;;x
tb_ranches_7_desc;A large Public barn for community upkeep of horses.;;;;;;;;;;;;;x
tb_ranches_8;Commune Stables;;;;;;;;;;;;;x
tb_ranches_8_desc;A collection of tables for public care and housing of the community's horses.;;;;;;;;;;;;;x
tb_ranches_9;Commune Stable Complex;;;;;;;;;;;;;x
tb_ranches_9_desc;Public stables with provisions for everything required for the care of the community's horses.;;;;;;;;;;;;;x
tb_training_grounds_1;Tiny Training Ground;;;;;;;;;;;;;x
tb_training_grounds_1_desc;A tiny space for troops to learn tactics and increase fighting strength.;;;;;;;;;;;;;x
tb_training_grounds_2;Tiny Training Ground;;;;;;;;;;;;;x
tb_training_grounds_2_desc;A tiny space for troops to learn tactics and increase fighting strength.;;;;;;;;;;;;;x
tb_training_grounds_3;Small Training Ground;;;;;;;;;;;;;x
tb_training_grounds_3_desc;A small space for troops to learn tactics and increase fighting strength.;;;;;;;;;;;;;x
tb_training_grounds_4;Small Training Ground;;;;;;;;;;;x
tb_training_grounds_4_desc;A open small space for troops to learn tactics and increase fighting strength.;;;;;;;;;;;x
tb_farms_1;Tiny Household Farm;;;;;;;;;;;x
tb_farms_1_desc;A tiny household farm.;;;;;;;;;;;x
tb_farms_2;Small Household Farm;;;;;;;;;;;x
tb_farms_2_desc;A small household farm.;;;;;;;;;;;x
tb_farms_3;Small Farm;;;;;;;;;;;x
tb_farms_3_desc;A small farm.;;;;;;;;;;;x
tb_farms_4;Farm;;;;;;;;;;;x
tb_farms_4_desc;A farm.;;;;;;;;;;;x
tb_farms_5;Large Farm;;;;;;;;;;;x
tb_farms_5_desc;A large farm.;;;;;;;;;;;x
tb_farms_6;Farm Complex;;;;;;;;;;;x
tb_farms_6_desc;A collection of local farms.;;;;;;;;;;;
tb_farms_7;Farm Network;;;;;;;;;;;x
tb_farms_7_desc;A network of regional farms.;;;;;;;;;;;x
tb_farms_8;Guarded Farm Network;;;;;;;;;;;
tb_farms_8_desc;Guards are protecting the farms.;;;;;;;;;;;x
tb_farms_9;Extensive Farm Supply Network;;;;;;;;;;;x
tb_farms_9_desc;Farms are guarded, large, and now have supply depots.;;;;;;;;;;;x
tb_wheat_1;Tiny Household Wheat Farm;;;;;;;;;;;x
tb_wheat_1_desc;A tiny household farm, specialising in Wheat.;;;;;;;;;;;x
tb_wheat_2;Small Household Farm;;;;;;;;;;;x
tb_wheat_2_desc;A small household farm, specialising in Wheat.;;;;;;;;;;;x
tb_wheat_3;Small Farm;;;;;;;;;;;x
tb_wheat_3_desc;A small farm, specialising in Wheat.;;;;;;;;;;;x
tb_wheat_4;Farm;;;;;;;;;;;x
tb_wheat_4_desc;A farm, specialising in Wheat.;;;;;;;;;;;x
tb_wheat_5;Large Farm;;;;;;;;;;;x
tb_wheat_5_desc;A large farm, specialising in Wheat.;;;;;;;;;;;x
tb_wheat_6;Farm Complex;;;;;;;;;;;x
tb_wheat_6_desc;A collection of local farms, specialising in Wheat.;;;;;;;;;;;
tb_wheat_7;Farm Network;;;;;;;;;;;x
tb_wheat_7_desc;A network of regional farms, specialising in Wheat.;;;;;;;;;;;x
tb_wheat_8;Guarded Farm Network;;;;;;;;;;;
tb_wheat_8_desc;Guards are protecting the farms, specialising in Wheat.;;;;;;;;;;;x
tb_wheat_9;Extensive Farm Supply Network;;;;;;;;;;;x
tb_wheat_9_desc;Farms are guarded, large, and now have supply depots, specialising in Wheat.;;;;;;;;;;;x
tb_elf_crafts_1;Craft Table;;;;;;;;;;;x
tb_elf_crafts_1_desc;A table in the Bungalow dedicated to Crafts.;;;;;;;;;;;x
tb_elf_crafts_2;Craft Room;;;;;;;;;;;x
tb_elf_crafts_2_desc;A room in the Bungalow dedicated to Crafts.;;;;;;;;;;;x
tb_elf_crafts_3;Large Craft Room;;;;;;;;;;;x
tb_elf_crafts_3_desc;A large room in the Bungalow dedicated to Crafts.;;;;;;;;;;;x
tb_elf_crafts_4;Small Craft Wing;;;;;;;;;;;x
tb_elf_crafts_4_desc;A small, unused wing of the Bungalow dedicated to Crafts.;;;;;;;;;;;x
tb_elf_crafts_5;Craft Wing;;;;;;;;;;;x
tb_elf_crafts_5_desc;A refitted wing of the Bungalow dedicated to Crafts.;;;;;;;;;;;x
tb_elf_crafts_6;Large Craft Wing;;;;;;;;;;;x
tb_elf_crafts_6_desc;A custom wing of the Bungalow built to accomidate Crafting.;;;;;;;;;;;
tb_elf_crafts_7;Crafting Building;;;;;;;;;;;x
tb_elf_crafts_7_desc;A converted shed dedicated to Crafts.;;;;;;;;;;;x
tb_elf_crafts_8;Crafting House;;;;;;;;;;;
tb_elf_crafts_8_desc;A new house built to house all Crafting Requirements.;;;;;;;;;;;x
tb_elf_crafts_9;Crafting District;;;;;;;;;;;x
tb_elf_crafts_9_desc;A whole district dedicted to Crafting production.;;;;;;;;;;;x
tb_mines_1;Tiny Mine;;;;;;;;;;;x
tb_mines_1_desc;A tiny Mine.;;;;;;;;;;;x
tb_mines_2;Small Mine;;;;;;;;;;;x
tb_mines_2_desc;A small Mine.;;;;;;;;;;;x
tb_mines_3;Small Mine;;;;;;;;;;;x
tb_mines_3_desc;A small Mine.;;;;;;;;;;;x
tb_mines_4;Mine;;;;;;;;;;;x
tb_mines_4_desc;A Mine.;;;;;;;;;;;x
tb_mines_5;Large Mine;;;;;;;;;;;x
tb_mines_5_desc;A large Mine.;;;;;;;;;;;x
tb_mines_6;Deep Mine;;;;;;;;;;;x
tb_mines_6_desc;A Mine dug deep.;;;;;;;;;;;
tb_mines_7;Mine Network;;;;;;;;;;;x
tb_mines_7_desc;A network of regional Mines.;;;;;;;;;;;x
tb_mines_8;Guarded Mine Network;;;;;;;;;;;
tb_mines_8_desc;Guards are protecting the Mines.;;;;;;;;;;;x
tb_mines_9;Extensive Mine Network;;;;;;;;;;;x
tb_mines_9_desc;Mines are guarded, large, and now have supply depots.;;;;;;;;;;;x
tb_butchers_1;Meatcutter;;;;;;;;;;;x
tb_butchers_1_desc;A local meatcutter.;;;;;;;;;;;x
tb_butchers_2;Meatcutter's Hut;;;;;;;;;;;x
tb_butchers_2_desc;A small mobile hut to house the Meatcutter.;;;;;;;;;;;x
tb_butchers_3;Meatcutter's House;;;;;;;;;;;x
tb_butchers_3_desc;A permanent house for the Meatcutter.;;;;;;;;;;;x
tb_butchers_4;Meatcutting Team;;;;;;;;;;;x
tb_butchers_4_desc;A team of meatcutters to provide local demands.;;;;;;;;;;;x
tb_butchers_5;Meatcutting Teams;;;;;;;;;;;x
tb_butchers_5_desc;Several teams of meatcutters to meet local meat production.;;;;;;;;;;;x
tb_butchers_6;Butcher Shop;;;;;;;;;;;x
tb_butchers_6_desc;A professionalized shop to meet meat manufacturing.;;;;;;;;;;;x
tb_butchers_7;Large Butcher Shop;;;;;;;;;;;x
tb_butchers_7_desc;A large shop housing several professional meatcutters.;;;;;;;;;;;x
tb_butchers_8;Meat Market;;;;;;;;;;;x
tb_butchers_8_desc;A market of several Butcher shops.;;;;;;;;;;;x
tb_butchers_9;Extensive Meat Market;;;;;;;;;;;x
tb_butchers_9_desc;An extensive market of Butcher shops, displaying numerable prime cuts of meat.;;;;;;;;;;;x
tb_furnaces_1;Metalworker;;;;;;;;;;;x
tb_furnaces_1_desc;A local metalworker.;;;;;;;;;;;x
tb_furnaces_2;Metalworker's Hut;;;;;;;;;;;x
tb_furnaces_2_desc;A small mobile hut to house the Metalworker.;;;;;;;;;;;x
tb_furnaces_3;Metalworker's House;;;;;;;;;;;x
tb_furnaces_3_desc;A permanent house for the Metalworker.;;;;;;;;;;;x
tb_furnaces_4;Apprenticeship;;;;;;;;;;;x
tb_furnaces_4_desc;An apprentice to the Metalworker.;;;;;;;;;;;x
tb_furnaces_5;Metalworking Teams;;;;;;;;;;;x
tb_furnaces_5_desc;Several metalworkers and their apprentices have set up in the area.;;;;;;;;;;;x
tb_furnaces_6;Smithery;;;;;;;;;;;x
tb_furnaces_6_desc;A professionalized smithery.;;;;;;;;;;;x
tb_furnaces_7;Large Smithery;;;;;;;;;;;x
tb_furnaces_7_desc;A large professionalized structure housing several metalworking teams.;;;;;;;;;;;x
tb_furnaces_8;Smithing Grounds;;;;;;;;;;;x
tb_furnaces_8_desc;A designated area housing several Metalshops.;;;;;;;;;;;x
tb_furnaces_9;Extensive Smithing Grounds;;;;;;;;;;;x
tb_furnaces_9_desc;A full market catering to the needs of Smiths, the smoke from the burning wood can be smelled miles away.;;;;;;;;;;;x
tb_markets_1;Tiny Market;;;;;;;;;;;;;x
tb_markets_1_desc;A tiny market has been built.;;;;;;;;;;;;;x
tb_markets_2;Small Market;;;;;;;;;;;;;x
tb_markets_2_desc;A small market has been built.;;;;;;;;;;;;;x
tb_markets_3;Market;;;;;;;;;;;;;x
tb_markets_3_desc;A market has been built.;;;;;;;;;;;;;x
tb_markets_4;Market;;;;;;;;;;;;;x
tb_markets_4_desc;A market has been built.;;;;;;;;;;;;;x
tb_markets_5;Large Market;;;;;;;;;;;;;x
tb_markets_5_desc;A large market has been built.;;;;;;;;;;;;;x
tb_markets_6;Large Market;;;;;;;;;;;;;x
tb_markets_6_desc;A large market has been built.;;;;;;;;;;;;;x
tb_markets_7;Full Market;;;;;;;;;;;;;x
tb_markets_7_desc;A bustling market has been built.;;;;;;;;;;;;;x
tb_markets_8;Full Market;;;;;;;;;;;;;x
tb_markets_8_desc;A bustling market has been built.;;;;;;;;;;;;;x
tb_pipeweed_1;Small Pipeweed Patch;;;;;;;;;;;;;x
tb_pipeweed_1_desc;A small patch of Pipeweed.;;;;;;;;;;;;;x
tb_pipeweed_2;Pipeweed Patch;;;;;;;;;;;;;x
tb_pipeweed_2_desc;A patch of Pipeweed.;;;;;;;;;;;;;x
tb_pipeweed_3;Large Pipeweed Patch;;;;;;;;;;;;;x
tb_pipeweed_3_desc;A large patch of Pipeweed.;;;;;;;;;;;;;x
tb_pipeweed_4;Small Pipeweed Plot;;;;;;;;;;;;;x
tb_pipeweed_4_desc;A small plot of land dedicated to Pipeweed.;;;;;;;;;;;;;x
tb_pipeweed_5;Pipeweed Plot;;;;;;;;;;;;;x
tb_pipeweed_5_desc;A plot of land dedicated to Pipeweed.;;;;;;;;;;;;;x
tb_pipeweed_6;Large Pipeweed Plot;;;;;;;;;;;;;x
tb_pipeweed_6_desc;A large plot of land dedicated to Pipeweed.;;;;;;;;;;;;;x
tb_pipeweed_7;Pipeweed Parcel;;;;;;;;;;;;;x
tb_pipeweed_7_desc;A large parcel of land for Pipeweed cultivation.;;;;;;;;;;;;;x
tb_pipeweed_8;Pipeweed Farm;;;;;;;;;;;;;x
tb_pipeweed_8_desc;A farm for Pipeweed production.;;;;;;;;;;;;;x
tb_hops_1;Small Hops Patch;;;;;;;;;;;;;x
tb_hops_1_desc;A small patch of hops.;;;;;;;;;;;;;x
tb_hops_2;Hops Patch;;;;;;;;;;;;;x
tb_hops_2_desc;A patch of hops.;;;;;;;;;;;;;x
tb_hops_3;Large Hops Patch;;;;;;;;;;;;;x
tb_hops_3_desc;A large patch of hops.;;;;;;;;;;;;;x
tb_hops_4;Small Hops Plot;;;;;;;;;;;;;x
tb_hops_4_desc;A small plot of land dedicated to hops.;;;;;;;;;;;;;x
tb_hops_5;Hops Plot;;;;;;;;;;;;;x
tb_hops_5_desc;A plot of land dedicated to hops.;;;;;;;;;;;;;x
tb_hops_6;Large Hops Plot;;;;;;;;;;;;;x
tb_hops_6_desc;A large plot of land dedicated to hops.;;;;;;;;;;;;;x
tb_hops_7;Hops Parcel;;;;;;;;;;;;;x
tb_hops_7_desc;A large parcel of land for hops cultivation.;;;;;;;;;;;;;x
tb_hops_8;Hops Farm;;;;;;;;;;;;;x
tb_hops_8_desc;A farm for hops production.;;;;;;;;;;;;;x
tb_mushrooms_1;Small mushrooms Patch;;;;;;;;;;;;;x
tb_mushrooms_1_desc;A small patch of mushrooms.;;;;;;;;;;;;;x
tb_mushrooms_2;mushrooms Patch;;;;;;;;;;;;;x
tb_mushrooms_2_desc;A patch of mushrooms.;;;;;;;;;;;;;x
tb_mushrooms_3;Large mushrooms Patch;;;;;;;;;;;;;x
tb_mushrooms_3_desc;A large patch of mushrooms.;;;;;;;;;;;;;x
tb_mushrooms_4;Small mushrooms Plot;;;;;;;;;;;;;x
tb_mushrooms_4_desc;A small plot of land dedicated to mushrooms.;;;;;;;;;;;;;x
tb_mushrooms_5;mushrooms Plot;;;;;;;;;;;;;x
tb_mushrooms_5_desc;A plot of land dedicated to mushrooms.;;;;;;;;;;;;;x
tb_mushrooms_6;Large mushrooms Plot;;;;;;;;;;;;;x
tb_mushrooms_6_desc;A large plot of land dedicated to mushrooms.;;;;;;;;;;;;;x
tb_mushrooms_7;mushrooms Parcel;;;;;;;;;;;;;x
tb_mushrooms_7_desc;A large parcel of land for mushrooms cultivation.;;;;;;;;;;;;;x
tb_mushrooms_8;mushrooms Farm;;;;;;;;;;;;;x
tb_mushrooms_8_desc;A farm for mushrooms production.;;;;;;;;;;;;;x
tb_docks_1;Small Pier;;;;;;;;;;;x
tb_docks_1_desc;A small pier for fishing boats to offload.;;;;;;;;;;;;;x
tb_docks_2;Pier;;;;;;;;;;;x
tb_docks_2_desc;A larger pier that can service 2 boats at once.;;;;;;;;;;;;;x
tb_docks_3;Pier System;;;;;;;;;;;x
tb_docks_3_desc;A large system of piers to attend to many boats at once.;;;;;;;;;;;;;x
tb_docks_4;Small Dock;;;;;;;;;;;x
tb_docks_4_desc;A small dock to attend to a merchant ship.;;;;;;;;;;;;;x
tb_docks_5;Large Dock;;;;;;;;;;;x
tb_docks_5_desc;A proper dock to ease offloading of several ships.;;;;;;;;;;;;;x
tb_docks_6;Marina;;;;;;;;;;;x
tb_docks_6_desc;A bustling marina seeing to countless Merchant vessels a day.;;;;;;;;;;;;;x
tb_docks_7;Dockworks;;;;;;;;;;;x
tb_docks_7_desc;A Full Dockworks with everything needed to see to the Merchant vessels.;;;;;;;;;;;;;x
tb_docks_8;Elven Shipwright;;;;;;;;;;;x
tb_docks_8_desc;A Full Dockworks with everything needed to see to the Merchant vessels, along with an Elven shipwright for the best ship designs.;;;;;;;;;;;;;x
tb_docks_9;Elven Shipwrights;;;;;;;;;;;x
tb_docks_9_desc;A Full Dockworks with everything needed to see to the Merchant vessels, along with a full host of Elven shipwright for the best ship designs.;;;;;;;;;;;;;x
tb_shipyard_1;Ship Clearing;;;;;;;;;;;x
tb_shipyard_1_desc;A small area designated for the construction and maintenance of fishing boats.;;;;;;;;;;;;;x
tb_shipyard_2;Shipwright;;;;;;;;;;;x
tb_shipyard_2_desc;An enclosed building for the construction and maintenance of smaller vessels.;;;;;;;;;;;;;x
tb_shipyard_3;Shipyard;;;;;;;;;;;x
tb_shipyard_3_desc;A shipyard that can maintain all but the largest vessels.;;;;;;;;;;;;;x
tb_shipyard_4;Partial Dry Dock;;;;;;;;;;;x
tb_shipyard_4_desc;A small dry dock to allow construction and maintenance of a Large warship.;;;;;;;;;;;;;x
tb_shipyard_5;Full Dry Dock;;;;;;;;;;;x
tb_shipyard_5_desc;A full Dry Dock allowing construction and maintenance of several Large warships.;;;;;;;;;;;;;x
tb_shipyard_6;Shipworks;;;;;;;;;;;x
tb_shipyard_6_desc;An entire district dedicated to suppling the region's navy.;;;;;;;;;;;;;x
tb_uruk_pits_1;Uruk Pits;;;;;;;;;;;x
tb_uruk_pits_2;Uruk Pits;;;;;;;;;;;x
tb_uruk_pits_3;Uruk Pits;;;;;;;;;;;x
tb_uruk_pits_4;Uruk Pits;;;;;;;;;;;x
tb_uruk_pits_desc;Large powerful orcs called Uruks are bred fight in pits to increase their strength and ferocity.;;;;;;;;;;;x
#MEP - ROADS;;;;;;;;x
ca_ruined_road_1;Ruined Roads;;;;;;;;;;;x
ca_ruined_road_1_desc;Ruined Roads;;;;;;;;;;;x
ca_dirt_road_2;Dirt Roads;;;;;;;;;;;x
tb_dirt_road_2;Dirt Roads;;;;;;;;;;;x
ca_dirt_road_2_desc;Dirt Roads;;;;;;;;;;;x
ca_paved_road_3;Paved Roads;;;;;;;;;;;x
ca_paved_road_3_desc;Paved Roads;;;;;;;;;;;x
ca_great_route_4;Great Route;;;;;;;;;;;x
ca_great_route_4_desc;Great Route;;;;;;;;;;;x
ct_ruined_road_1;Ruined Roads;;;;;;;;;;;x
ct_ruined_road_1_desc;Ruined Roads;;;;;;;;;;;x
ct_dirt_road_2;Dirt Roads;;;;;;;;;;;x
ct_dirt_road_2_desc;Dirt Roads;;;;;;;;;;;x
ct_paved_road_3;Paved Roads;;;;;;;;;;;x
ct_paved_road_3_desc;Paved Roads;;;;;;;;;;;x
ct_great_route_4;Great Route;;;;;;;;;;;x
ct_great_route_4_desc;Great Route;;;;;;;;;;;x
#UNIQUE ROADS;;;;;;;;x
ct_men_i_naugrim;Men-i-Naugrim;;;;;;;;;;;x
ca_men_i_naugrim;Men-i-Naugrim;;;;;;;;;;;x
ca_men_i_naugrim_rebuilt;Men-i-Naugrim;;;;;;;;;;;x
ca_men_i_naugrim_desc;The Men-i-Naugrim , also known as the Dwarf Road,  Old Forest Road or Thurkhbinnât in Khuzdul, is the main route through the great forest of Greenwood. Of the origins of the Road little is known, The Dwarves had a tradition of road-building dating back to before the First Age, and it seems that they must have built the Forest Road to carry traffic between their western and eastern clans.;;;;;;;;;;;x
ca_men_i_naugrim_ruins;Ruins of the Men-i-Naugrim;;;;;;;;;;;x
ca_men_i_naugrim_ruins_desc;This portion of the Men-i-Naugrim has been abandoned for too long.;;;;;;;;;;;x
ca_sauron_road;Doom Road;;;;;;;;;;;x
ca_sauron_road_desc;The Doom Road, also named Sauron's Road, is a road that connects the Orodruin with the sorrounding lands. It rises about 4500 feet with its base about 3000 feet tall. The Road approaches the east side of the base and then goes up like a snake. This road needs constant repairs from Mt. Doom’s eruptions.;The Doom Road, also named Sauron's Road, is a road that connects the Orodruin with the sorrounding lands.  It rises about 4500 feet with its base about 3000 feet tall. The Road approaches the east side of the base and then goes up like a snake. This road needs constant repairs from Mt. Doom’s eruptions.;;;;;;;;;;;x
ca_great_east_road;Great East Road;;;;;;;;;;;x
ca_great_east_road_desc;The Great East Road was originally laid by the dwarves during the First Age before the first rising of the Sun, probably during the last Age of Stars, and ran from the Iron Hills through Rhovanion to Khazad-dûm, from which it continued across Eriador to the Ered Luin, and then on into Doriath in Beleriand. The western parts were built to facilitate the passage of companies of dwarf craftsmen (and later, their armed escort) across eastern Beleriand, before the Sack of Doriath by the dwarfs of Nogrod ended their trade.;;;;;;;;;;;x
ca_greenway_road;Greenway;;;;;;;;;;;x
ca_greenway_road_desc;The Greenway is the northernmost portion of an ancient road which was meant to connect Arnor with Gondor.;;;;;;;;;;;x
ca_old_south_road;Old South Road;;;;;;;;;;;x
tb_old_south_road;Old South Road;;;;;;;;;;;x
ca_old_south_road_desc;The Old South Road is the dunlending portion of an ancient road which was meant to connect Arnor with Gondor;;;;;;;;;;;x
ca_old_south_road_ruins;Ruins of the Old South Road;;;;;;;;;;;x
tb_old_south_road_ruins;Ruins of the Old South Road;;;;;;;;;;;x
