#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;x
AIREASON_WRONG_RELIGION;Other Race;Autre Race;;;;;x
EVTDESC7507;I would no sooner surrender the [Root.PlotTargetTitle.GetFullName] than I would my right arm. If you and your little friends can muster the courage to face me, I shall gladly see you cut down to the last. Come then!\n\nSigned,\n[From.GetTitledName];A l'instar de ma main droite, jamais je ne renoncerais au [Root.PlotTargetTitle.GetFullName]. Si vos laquais et vous-même parvenez à trouver le courage de me faire face, c’est avec joie que je vous anéantirais jusqu’au dernier. Je vous attends !\n\nSigné,\n[From.GetTitledName];Eher würde ich meinen rechten Arm aufgeben als [Root.PlotTargetTitle.GetFullName]. Wenn Ihr und Eure kleinen Freunde den Mut aufbringen könnt, mich herauszufordern, werde ich euch allzu gerne bis zum letzten Mann zu Grabe tragen.\n\nGezeichnet,\n[From.GetTitledName] ;;Entregaré antes mi brazo derecho que mi [Root.PlotTargetTitle.GetFullName]. Si tus amiguitos y tí teneis el coraje de enfrentaros a mi, veré gustoso como cae hasta vuestro último hombre. ¡Venid aquí!\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC7515;Through the machinations of a secret conspiracy of noblemen, [From.GetTitledName] has been forced to abdicate one of [From.GetHerHis] high lordships. After much deliberation, the lords of the realm have finally managed to agree on you as the least offensive candidate for the title. Congratulations, [From.GetTitle].;C’est par le biais de la secrète machination d’un gentilhomme que [From.GetTitledName] fut forcé d’abdiquer le titre de l’un de ses duchés. Après une longue délibération, les seigneurs du pays sont parvenus à la conclusion que vous êtes le candidat à la succession le moins menaçant pour eux. Félicitations, [From.GetTitle].;;;Debido a las maquinaciones de una conspiración nobiliaria secreta, [From.GetTitledName] ha sido forzado a abdicar uno de sus ducados. Tras muchas deliberaciones, los nobles han decidido acordar que eres el candidato menos ofensivo para obtener el título. Felicidades, [From.GetTitle].;;;;;;;;;x
THREAT_INFIDEL;Other Race;Infidèle;Ungläubiger;;Infiel;;;;;;;;;x
force_converting;Purging;Conversion forcée;Erzwungene Bekehrung;;Conversión Forzosa;;;;;;;;;x
EVTDESC318;A bastard child is born, but is not recognized as such by the spouse of the mother;;;;;;x
EVTDESC312;A child of the consort is born;;;;;;x
EVTOPTA12;OK;;;;;;x
EVTDESC414;The consort's liege suspects something ain't right;;;;;;x
EVTOPTA414;I know who is the father!;;;;;;x
EVTTOOLTIP414;I know who is the father!;;;;;;x
EVTOPTA8050;OK;;;;;;x
EVTOPTB_REP_304_tooltip;OK;;;;;;x
EVTOPTC4115;What! Are you kidding...;;;;;;;;;;;;;x
EVTDESC64145;Your lover becomes pregnant.;;;;;;;;;;;;;x
EVTOPTA64145;OK then...;;;;;;;;;;;;;x
EVTTOOLTIP64132;Your spouse is ill no more.;;;;;;;;;;;;;x
EVTDESC64132;Your spouse is ill no more.;;;;;;;;;;;;;x
EVTOPTA64132;OK then...;;;;;;;;;;;;;x
EVTTOOLTIP64131;Your spouse is stressed no more.;;;;;;;;;;;;;x
EVTDESC64131;Your spouse is stressed no more.;;;;;;;;;;;;;x
EVTOPTA64131;OK then...;;;;;;;;;;;;;x
EVTDESC64095;Your wife is pregnant, but you are not the father.;;;;;;;;;;;;;x
EVTOPTA64095;Behead her.;;;;;;;;;;;;;x
EVTOPTC64095;Forgive her.;;;;;;;;;;;;;x
EVTDESC30094;Failed Activity.;;;;;;;;;;;;;x
EVTOPTA30094;Too bad!;;;;;;;;;;;;;x
EVTOPTB30094;Let's try again!;;;;;;;;;;;;;x
EVTDESC30093;Perfect Activity.;;;;;;;;;;;;;x
EVTOPTA30093;Friends forever!;;;;;;;;;;;;;x
EVTOPTB30093;Let's try again!;;;;;;;;;;;;;x
EVTDESC30087;A new courtier friend.;;;;;;;;;;;;;x
EVTOPTA30087;Great!;;;;;;;;;;;;;x
EVTOPTD3602;OK;;;;;;;;;;;;;x
NotShown;NotShown;;;;;;;;;;;;;x
EVTDESC45340;Death of a dynasty member.;;;;;;;;;;;;;x
EVTOPTA45340;OK;;;;;;;;;;;;;x
EVTDESC209;A gift is sent.;;;;;;;;;;;;;x
A;A;;;;;;;;;;;;;x
B;B;;;;;;;;;;;;;x
#that's a cool event debug thingy imo
DEBUGDESC;EVENT = $EVENT$,\nROOT = [Root.GetBestName] ([Root.GetID]),\nTHIS = [This.GetBestName] ([This.GetID]),\nFROM = [From.GetBestName] ([From.GetID]),\nFROMFROM = [FromFrom.GetBestName] ([FromFrom.GetID]);;;;;;x
tr_silk_road_1;Dwarf-Road Trade Post;;;;;;X
tr_silk_road_1_desc;This is a small but vibrant trading post on the Dwarf-Road.;;;;;;X
tr_silk_road_2;Dwarf-Road Market;;;;;;X
tr_silk_road_2_desc;This Dwarf-Road trading post has grown into a large town, offering more protection against raiders and brigands and thus attracting more merchants who prefer to stay here and trade.;;;;;;X
tr_silk_road_3;Major Dwarf-Road City;;;;;;X
tr_silk_road_3_desc;This is a major trading hub on the Dwarf-Road, where merchants come from all directions to trade their wares. All goods and services known to the peoples of Arda can be found here, and a myriad of languages echo through the many streets and alleys.;;;;;;X
CHURCH_NAME;The $RELIGION$ Race;;;;;;X
TR_SILK_ROAD_1_OTHER_PROVINCES_CONDITION;No other Dwarf-Road Province within a distance of §Y100§! contains a §YDwarf-Road Trade Post§!, §YDwarf-Road Market§! or §YMajor Dwarf-Road City§!.;;;;;;X
TR_SILK_ROAD_2_OTHER_PROVINCES_CONDITION;No other Dwarf-Road Province within a distance of §Y200§! contains a §YDwarf-Road Market§! or §YMajor Dwarf-Road City§!.;;;;;;X
TR_SILK_ROAD_3_OTHER_PROVINCES_CONDITION;No other Dwarf-Road Province within a distance of §Y500§! contains a §YMajor Dwarf-Road City§!.;;;;;;X
ACTIVE_TRADE_ROUTE_IN_PROVINCE;\n§YDwarf-Road§!\nThe Dwarf-Road brings trade through this province.\n;;;;;;X
INACTIVE_TRADE_ROUTE_IN_PROVINCE;\n§YDwarf-Road§!\n§RWar is blocking this part of the Dwarf-Road. Provinces that are occupied or besieged will block the Dwarf-Road downstream.§!\n;;;;;;X
ACTIVE_TRADE_ROUTE_MODIFIER;\nThe Dwarf-Road gives the following effects:\n$MODIFIER$\n\nTrade posts built in Dwarf-Road provinces increase the modifier for all provinces. If some Dwarf-Road provinces are blocked (by siege or occupation), other Dwarf-Road provinces temporarily get a higher bonus as trade is redirected.;;;;;;X
INACTIVE_TRADE_ROUTE_MODIFIER;\nIf active, the Dwarf-Road would give the following effects:\n$MODIFIER$\n\nTrade posts built in Dwarf-Road provinces increase the modifier for all provinces. If some Dwarf-Road provinces are blocked (by siege or occupation), other Dwarf-Road provinces temporarily get a higher bonus as trade is redirected.;;;;;;X
MAPMODE_TRADE_ZONES_DESC;All Trade Zones, separated by their owners. Provinces on the Dwarf-Road are shown striped in yellow if active or red if blocked by siege or occupation.;;;;;;X
BUILD_TRADE_POST_DESC;Trade Posts can be built for §Y$COST$§!¤ along the coasts by Patrician families in Merchant Republics - even in foreign territory. However, any local ruler is also allowed to build Trade Posts in their counties if the Dwarf-Road happens to pass through. (See the §YTrade Zones§! map mode.);;;;;;X
BUILD_PRESTIGE_OR_PIETY_TRADE_POST_DESC;Trade Posts can be built for §Y$COST$§! along the coasts by Patrician families in Merchant Republics - even in foreign territory. However, any local ruler is also allowed to build Trade Posts in their counties if the Dwarf-Road happens to pass through. (See the §YTrade Zones§! map mode.);;;;;;;X

glorious_forodwaith_tactic;Winter's Maw Tactic;Mâchoire de l'Hiver;Taktik des Winterschlunds;;Táctica de la Fauces del invierno;;;;;;;;;x
glorious_easterling_tactic;Wolf's Howling Tactic;Hurlement de loup;Taktik des Wolfsgehäules;;Táctica del Aullido del lobo;;;;;;;;;x
glorious_edain_tactic;Edain Last Stand Tactic;Résistance ultime slave;Slawische Taktik des letzten Mannes;;Táctica eslava de la última defensa;;;;;;;;;x
glorious_avari_tactic;Star-Burst Tactic;Résistance ultime slave;Slawische Taktik des letzten Mannes;;Táctica eslava de la última defensa;;;;;;;;;x

# executions
DEATH_EXECUTION_THROWN;was thrown from a cliff on the order of $KILLER$;est mort[GetNoneE] sur le bûcher sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ auf dem Scheiterhaufen verbrannt;;fue quemado/a en la hoguera por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_THROWN_NO_KILLER;was thrown from a cliff;est mort[GetNoneE] sur le bûcher;wurde auf dem Scheiterhaufen verbrannt;;fue quemado/a en la hoguera;;;;;;;;;x

# SILMARILLION PLOTS

plot_slay_character;Slay [This.GetTitledFirstName] in Battle.;;;;;;;x
plot_slay_character_title;Slay [This.GetTitledFirstName] in Battle.;;;;;;;x
plot_slay_character_desc;[From.GetTitledFirstName] aims to meet [This.GetTitledFirstName] on the battlefield and slay [This.GetHerHim] on the battlefield. The higher the Plot Power, the more likely they are to find openings.;[From.GetTitledFirstName] a décidé qu'il était grand temps pour [This.GetTitledFirstName] de quitter ce monde. [From.GetTitledFirstName] et [From.GetPossPronoun] partisans vont attendre l'opportunité parfaite de tuer [This.GetTitledFirstName] : plus le de;[From.GetTitledFirstName] hat entschieden, dass es für [This.GetTitledFirstName] an der Zeit ist, diese Welt zu verlassen. Die Unterstützer von [From.GetTitledFirstName] und [From.GetPossPronoun] werden nach Möglichkeiten Ausschau halten, um [This.GetTitledFirstName];;[From.GetTitledFirstName] ha decidido que es hora de que [This.GetTitledFirstName] abandone este mundo. [From.GetTitledFirstName] y sus partidarios buscarán oportunidades para matar a [This.GetTitledFirstName]. Cuanto mayor sea la potencia del complot, más probable será encontrar un resquicio.;;;;;;;;;x;
plot_slay_character_short;Slay on Battlefield;;;;;;;x
